time,target_angle,current_angle
3.971140146255493,45.04775280898879,54.85727163461539
4.021909236907959,41.473483146067416,53.03185096153846
4.0725061893463135,37.7229213483146,51.20643028846154
4.123126029968262,33.875168539325834,49.38100961538461
4.173727989196777,29.996516853932555,47.55558894230769
4.224561929702759,26.155842696629218,45.24338942307692
4.275402307510376,22.427078651685395,43.29627403846154
4.326059818267822,18.876179775280878,41.47085336538462
4.3766703605651855,15.58314606741575,39.402043269230774
4.427319049835205,12.613146067415736,37.45492788461538
4.477946996688843,10.043258426966283,34.89933894230769
4.528567314147949,7.94,32.95222355769231
4.579210519790649,6.19,30.64002403846154
4.629876136779785,6.99314606741573,28.44951923076923
4.681116580963135,8.021460674157304,26.13731971153846
4.731946706771851,9.225505617977527,23.58173076923077
4.783216953277588,10.555842696629213,21.147836538461537
4.833923578262329,11.970898876404494,18.470552884615387
4.884756803512573,13.427078651685393,15.428185096153847
4.935476303100586,14.877752808988765,13.237680288461538
4.986978769302368,16.279101123595506,13.237680288461538
5.037782669067383,17.57820224719101,14.454627403846153
5.088623046875,18.745842696629214,16.280048076923077
5.139316558837891,19.722696629213484,17.13191105769231
5.190062761306763,20.472359550561798,18.348858173076923
5.2408366203308105,21.007191011235957,18.83563701923077
5.291516065597534,21.337191011235955,19.6875
5.342211961746216,21.49179775280899,20.052584134615387
5.392922639846802,21.468988764044944,20.052584134615387
5.444017171859741,21.30247191011236,20.052584134615387
5.494978189468384,21.008651685393257,20.052584134615387
5.545959949493408,20.597415730337076,20.052584134615387
5.596985816955566,20.087752808988764,20.052584134615387
5.647907733917236,19.49202247191011,20.052584134615387
5.698641777038574,18.837191011235955,20.052584134615387
5.749292850494385,18.12797752808989,20.052584134615387
5.800490140914917,17.378651685393258,20.052584134615387
5.851946830749512,16.613932584269662,19.444110576923077
5.903422832489014,15.826741573033706,17.010216346153847
5.954201936721802,15.029775280898876,16.766826923076923
6.005035877227783,14.246404494382023,16.645132211538463
6.0558905601501465,13.48337078651685,16.280048076923077
6.107144355773926,12.742696629213484,14.21123798076923
6.157874345779419,12.043932584269664,12.872596153846153
6.2086181640625,11.395393258426965,12.872596153846153
6.259375095367432,10.810337078651683,12.872596153846153
6.309943675994873,10.289887640449438,12.385817307692308
6.3604583740234375,9.853932584269664,11.77734375
6.411070346832275,9.51056179775281,11.77734375
6.461636781692505,9.277977528089886,11.412259615384615
6.512690305709839,9.15123595505618,9.830228365384615
6.563406229019165,9.158089887640449,9.830228365384615
6.615387201309204,9.305056179775281,9.830228365384615
6.665897369384766,9.595393258426967,9.830228365384615
6.716747283935547,10.050786516853933,9.830228365384615
6.7673656940460205,10.675955056179774,9.830228365384615
6.817992210388184,11.476966292134831,9.830228365384615
6.86860203742981,12.469325842696632,9.830228365384615
6.9194135665893555,13.659213483146067,10.803786057692307
6.971059322357178,15.07134831460674,12.62920673076923
7.021962642669678,16.714943820224722,13.846153846153847
7.0727434158325195,18.59853932584271,15.306490384615385
7.1235175132751465,20.734494382022483,16.766826923076923
7.174875974655151,23.147865168539326,18.95733173076923
7.2256388664245605,25.840000000000014,20.66105769230769
7.276295185089111,28.74528089887641,23.094951923076923
7.3275439739227295,31.82168539325842,25.528846153846153
7.379375219345093,35.04056179775281,27.841045673076923
7.429933071136475,38.343932584269666,30.153245192307693
7.480618000030518,41.69258426966294,32.22205528846154
7.531328201293945,45.030337078651705,34.41256009615385
7.5823328495025635,48.28853932584269,36.72475961538462
7.633296489715576,51.40224719101125,39.15865384615385
7.684235334396362,54.29808988764046,41.34915865384615
7.734944820404053,56.915842696629205,43.29627403846154
7.786092758178711,59.196516853932586,45.36508413461539
7.836762428283691,61.10820224719101,47.79897836538461
7.887444972991943,62.61134831460675,49.98948317307692
7.938082933425903,63.703707865168546,51.81490384615385
7.98875880241394,64.35089887640449,53.64032451923077
8.03956127166748,64.53516853932584,55.46574519230769
8.090985536575317,64.26505617977529,57.89963942307692
8.141793251037598,63.56022471910113,59.72506009615385
8.193016290664673,62.444719101123596,61.42878605769231
8.243804693222046,60.9423595505618,62.52403846153846
8.294398069381714,59.0729213483146,62.64573317307692
8.344980239868164,56.861123595505596,62.28064903846154
8.39559531211853,54.33168539325844,60.8203125
8.446152687072754,51.509325842696626,59.35997596153846
8.497031927108765,48.406404494382,57.41286057692308
8.547796964645386,45.04775280898879,55.10066105769231
8.598541736602783,41.473483146067416,53.27524038461539
8.64929485321045,37.7229213483146,51.44981971153846
8.700037956237793,33.875168539325834,49.38100961538461
8.750643968582153,29.996516853932555,47.67728365384615
8.801243782043457,26.155842696629218,45.24338942307692
8.852410793304443,22.427078651685395,43.41796875
8.903223037719727,18.876179775280878,41.47085336538462
8.953941822052002,15.58314606741575,39.402043269230774
9.004610061645508,12.613146067415736,37.57662259615385
9.055525541305542,10.043258426966283,35.02103365384615
9.1062753200531,7.94,32.95222355769231
9.157023191452026,6.19,30.76171875
9.20773696899414,6.99314606741573,28.571213942307693
9.258349180221558,8.021460674157304,26.259014423076923
9.309101819992065,9.225505617977527,23.58173076923077
9.359851360321045,10.555842696629213,21.26953125
9.410905361175537,11.970898876404494,18.470552884615387
9.461822986602783,13.427078651685393,15.549879807692308
9.513042449951172,14.877752808988765,13.359375
9.563859939575195,16.279101123595506,13.359375
9.614466428756714,17.57820224719101,14.576322115384615
9.665651559829712,18.745842696629214,16.401742788461537
9.716650247573853,19.722696629213484,16.766826923076923
9.767367362976074,20.472359550561798,17.983774038461537
9.818172216415405,21.007191011235957,19.200721153846153
9.868804693222046,21.337191011235955,19.200721153846153
9.920369148254395,21.49179775280899,20.174278846153847
9.971644639968872,21.468988764044944,20.41766826923077
10.022619247436523,21.30247191011236,20.41766826923077
10.073860883712769,21.008651685393257,20.29597355769231
10.125194072723389,20.597415730337076,20.29597355769231
10.175878763198853,20.087752808988764,20.41766826923077
10.226485967636108,19.49202247191011,20.41766826923077
10.277299880981445,18.837191011235955,20.29597355769231
10.328315496444702,18.12797752808989,20.29597355769231
10.379081726074219,17.378651685393258,19.6875
10.429818391799927,16.613932584269662,18.348858173076923
10.480454206466675,15.826741573033706,18.348858173076923
10.531352281570435,15.029775280898876,17.740384615384613
10.582000017166138,14.246404494382023,15.67157451923077
10.63262677192688,13.48337078651685,15.67157451923077
10.683483839035034,12.742696629213484,15.063100961538462
10.734155893325806,12.043932584269664,13.967848557692308
10.785075664520264,11.395393258426965,13.967848557692308
10.83590292930603,10.810337078651683,13.481069711538462
10.887032985687256,10.289887640449438,10.803786057692307
10.938401937484741,9.853932584269664,10.560396634615385
10.989649295806885,9.51056179775281,10.560396634615385
11.041122913360596,9.277977528089886,10.560396634615385
11.091937780380249,9.15123595505618,10.560396634615385
11.142908334732056,9.158089887640449,10.560396634615385
11.193895101547241,9.305056179775281,10.560396634615385
11.244498491287231,9.595393258426967,10.682091346153845
11.29513144493103,10.050786516853933,10.560396634615385
11.345732927322388,10.675955056179774,10.560396634615385
11.396306276321411,11.476966292134831,10.560396634615385
11.446935415267944,12.469325842696632,10.560396634615385
11.49751353263855,13.659213483146067,10.560396634615385
11.548109292984009,15.07134831460674,11.655649038461538
11.598700523376465,16.714943820224722,14.08954326923077
11.649374008178711,18.59853932584271,15.306490384615385
11.699980735778809,20.734494382022483,16.766826923076923
11.750668048858643,23.147865168539326,18.71394230769231
11.801262855529785,25.840000000000014,21.026141826923077
11.851891040802002,28.74528089887641,23.338341346153847
11.902511596679688,31.82168539325842,25.650540865384617
11.953121423721313,35.04056179775281,28.084435096153847
12.004300594329834,38.343932584269666,30.396634615384617
12.054926633834839,41.69258426966294,32.46544471153846
12.105504751205444,45.030337078651705,34.53425480769231
12.156076908111572,48.28853932584269,36.84645432692307
12.209803581237793,51.40224719101125,39.03695913461538
12.260913848876953,54.29808988764046,41.22746394230769
12.312426328659058,56.915842696629205,43.29627403846154
12.363141536712646,59.196516853932586,45.36508413461539
12.413821458816528,61.10820224719101,47.67728365384615
12.46503496170044,62.61134831460675,49.74609375
12.516135692596436,63.703707865168546,51.69320913461539
12.567091464996338,64.35089887640449,53.51862980769231
12.617746829986572,64.53516853932584,55.46574519230769
12.668464660644531,64.26505617977529,57.53455528846154
12.71926212310791,63.56022471910113,59.35997596153846
12.769935607910156,62.444719101123596,61.18539663461539
12.820611953735352,60.9423595505618,62.40234375
12.871386766433716,59.0729213483146,62.52403846153846
12.922037601470947,56.861123595505596,62.03725961538461
12.972715377807617,54.33168539325844,60.45522836538461
13.023407220840454,51.509325842696626,58.87319711538461
13.074069261550903,48.406404494382,57.04777644230769
13.124741792678833,45.04775280898879,54.73557692307692
13.175462245941162,41.473483146067416,52.91015625
13.226871490478516,37.7229213483146,50.84134615384615
13.277807474136353,33.875168539325834,49.01592548076923
13.328485250473022,29.996516853932555,47.06881009615385
13.3794686794281,26.155842696629218,44.87830528846154
13.430387020111084,22.427078651685395,43.05288461538462
13.481532096862793,18.876179775280878,40.984074519230774
13.532444715499878,15.58314606741575,39.03695913461538
13.58320951461792,12.613146067415736,36.96814903846154
13.633853435516357,10.043258426966283,34.41256009615385
13.684520959854126,7.94,32.46544471153846
13.735699653625488,6.19,30.153245192307693
13.786916017532349,6.99314606741573,27.47596153846154
13.837580919265747,8.021460674157304,25.042067307692307
13.888443946838379,9.225505617977527,22.608173076923077
13.939104557037354,10.555842696629213,20.052584134615387
13.991225242614746,11.970898876404494,17.37530048076923
14.04192066192627,13.427078651685393,14.21123798076923
14.093250036239624,14.877752808988765,12.142427884615385
14.144395351409912,16.279101123595506,13.359375
